cyp2c19,cyp2d6,cyp3a4,cyp1a2,cyp2c9,CID,SID
1.0,,,1.0,1.0,1113641.0,14727239.0
,0.0,,1.0,1.0,3225915.0,14727241.0
1.0,0.0,0.0,0.0,,3223608.0,14727242.0
1.0,,,0.0,,2142113.0,14727243.0
0.0,0.0,0.0,1.0,,891902.0,14727244.0
,1.0,1.0,1.0,,1096467.0,14727245.0
1.0,0.0,0.0,0.0,,2772301.0,14727246.0
1.0,,1.0,1.0,1.0,1113642.0,14727247.0
,0.0,,,,1093880.0,14727248.0
1.0,,1.0,,,3226278.0,14727249.0
,,0.0,,,892993.0,14727250.0
,0.0,0.0,,,734580.0,14727253.0
0.0,,0.0,0.0,0.0,1091784.0,14727254.0
1.0,1.0,,,,1096495.0,14727255.0
0.0,,0.0,0.0,0.0,9549622.0,14727256.0
,0.0,,0.0,,1434183.0,14727257.0
1.0,,1.0,1.0,,2192756.0,14727260.0
,0.0,,0.0,0.0,3227029.0,14727261.0
0.0,0.0,0.0,,,3158817.0,14727262.0
,1.0,1.0,0.0,,9549623.0,14727263.0
1.0,1.0,1.0,0.0,0.0,9549624.0,14727265.0
1.0,0.0,1.0,,,3232557.0,14727267.0
,,1.0,,,3223931.0,14727268.0
,0.0,0.0,0.0,0.0,3160486.0,14727272.0
1.0,0.0,0.0,1.0,,3225246.0,14727273.0
1.0,,0.0,1.0,,4714847.0,14727277.0
1.0,0.0,,0.0,,9549626.0,14727278.0
,0.0,,0.0,,863663.0,14727284.0
1.0,0.0,0.0,1.0,1.0,3231584.0,14727285.0
,0.0,,,1.0,1451589.0,14727286.0
0.0,0.0,0.0,,0.0,3160407.0,14727287.0
1.0,0.0,,1.0,,1383760.0,14727288.0
1.0,0.0,,,1.0,1450067.0,14727290.0
0.0,0.0,0.0,0.0,,3227059.0,14727291.0
1.0,0.0,0.0,,,3212634.0,14727293.0
1.0,0.0,1.0,,1.0,1428044.0,14727294.0
1.0,0.0,,1.0,1.0,1450658.0,14727295.0
1.0,0.0,1.0,,,1450086.0,14727296.0
1.0,,,1.0,1.0,3212968.0,14727299.0
,0.0,,0.0,0.0,3212502.0,14727301.0
0.0,0.0,,0.0,0.0,1458257.0,14727304.0
1.0,,1.0,1.0,1.0,3226033.0,14727305.0
1.0,,0.0,,,1383732.0,14727306.0
,0.0,,,0.0,3220530.0,14727309.0
1.0,0.0,,,,3212967.0,14727313.0
1.0,,1.0,,1.0,1450735.0,14727318.0
1.0,,1.0,,,1383751.0,14727323.0
,0.0,,0.0,0.0,3231962.0,14727326.0
0.0,0.0,0.0,0.0,0.0,1096905.0,14727328.0
0.0,0.0,0.0,0.0,0.0,9549628.0,14727329.0
1.0,0.0,0.0,0.0,0.0,2901601.0,14727330.0
,,1.0,0.0,,9549629.0,14727332.0
1.0,0.0,0.0,1.0,,1477836.0,14729201.0
0.0,0.0,0.0,0.0,0.0,2769101.0,14729207.0
,0.0,0.0,0.0,,5013791.0,14729232.0
,0.0,0.0,,,1483349.0,14729233.0
0.0,0.0,0.0,,0.0,5905705.0,14729246.0
0.0,0.0,,,,5405100.0,14729361.0
1.0,1.0,0.0,1.0,0.0,950649.0,14729372.0
0.0,0.0,0.0,0.0,,9549995.0,14729399.0
1.0,0.0,,0.0,1.0,3769494.0,14729611.0
0.0,0.0,0.0,0.0,,771596.0,14729662.0
,0.0,,,1.0,1259240.0,14729723.0
,0.0,0.0,0.0,,948802.0,14729726.0
,,0.0,0.0,0.0,3700490.0,14729727.0
1.0,0.0,0.0,1.0,,4652860.0,14729731.0
1.0,0.0,,,1.0,2766132.0,14729810.0
1.0,,1.0,1.0,1.0,1477814.0,14729949.0
,0.0,1.0,,1.0,5524312.0,14730036.0
0.0,0.0,0.0,0.0,,1481296.0,14730052.0
,0.0,,,,1477393.0,14730060.0
,,1.0,1.0,,135476808.0,14730073.0
,0.0,,1.0,,4082365.0,14730114.0
1.0,,,0.0,1.0,3821070.0,14730181.0
1.0,0.0,,0.0,,6610399.0,14730206.0
0.0,,0.0,0.0,0.0,3524600.0,14730208.0
0.0,,0.0,1.0,1.0,2980952.0,14730215.0
,0.0,,0.0,0.0,2980915.0,14730216.0
,0.0,0.0,,1.0,5708068.0,14730327.0
1.0,0.0,0.0,1.0,,2980586.0,14730358.0
1.0,1.0,1.0,1.0,0.0,1509139.0,14730359.0
1.0,0.0,,0.0,1.0,2980792.0,14730364.0
,0.0,0.0,1.0,,9636301.0,14730426.0
1.0,0.0,0.0,0.0,0.0,9638967.0,14730455.0
1.0,0.0,,1.0,,4364019.0,14730458.0
,0.0,,0.0,1.0,2239706.0,14730500.0
0.0,0.0,0.0,0.0,0.0,2983546.0,14730501.0
,0.0,0.0,1.0,,791786.0,14730502.0
1.0,,,,,2983410.0,14730506.0
0.0,,0.0,0.0,,1179063.0,14730508.0
,0.0,0.0,,0.0,2238613.0,14730513.0
,0.0,0.0,0.0,1.0,2986428.0,14730533.0
,0.0,,0.0,,929470.0,14730552.0
1.0,0.0,,,1.0,1266770.0,14730570.0
1.0,,1.0,,1.0,2936609.0,14730624.0
1.0,0.0,,,,2982260.0,14730637.0
,0.0,0.0,0.0,0.0,1257653.0,14730640.0
0.0,0.0,,0.0,0.0,2981974.0,14730641.0
0.0,0.0,0.0,1.0,0.0,947543.0,14730678.0
,0.0,,1.0,1.0,899011.0,14730697.0
1.0,0.0,,0.0,1.0,2965202.0,14730785.0
1.0,0.0,0.0,,,1869361.0,14730817.0
1.0,1.0,,1.0,1.0,2965286.0,14730818.0
1.0,,0.0,0.0,,1251632.0,14730875.0
,0.0,0.0,0.0,0.0,9550056.0,14730896.0
,,0.0,1.0,,186315.0,14730919.0
1.0,0.0,0.0,0.0,,4315951.0,14730920.0
,0.0,,0.0,,3552667.0,14731001.0
,0.0,0.0,0.0,,3367465.0,14731005.0
,0.0,0.0,1.0,0.0,9550059.0,14731040.0
,,0.0,1.0,0.0,23975045.0,14731041.0
1.0,,1.0,1.0,1.0,135403498.0,14731049.0
0.0,0.0,,0.0,,5291849.0,14731051.0
0.0,0.0,0.0,0.0,0.0,3292650.0,14731052.0
,0.0,,0.0,,2955196.0,14731067.0
0.0,0.0,0.0,0.0,,2204715.0,14731071.0
,1.0,,0.0,0.0,1208555.0,14731076.0
1.0,0.0,0.0,1.0,,3789576.0,14731141.0
,,1.0,0.0,,9550066.0,14731165.0
1.0,0.0,1.0,,1.0,5348776.0,14731219.0
1.0,,0.0,,1.0,1976855.0,14731223.0
0.0,,0.0,0.0,0.0,2882889.0,14731226.0
1.0,0.0,0.0,0.0,1.0,2194383.0,14731240.0
1.0,1.0,0.0,,,1302380.0,14731252.0
1.0,0.0,0.0,1.0,0.0,1256690.0,14731283.0
0.0,,0.0,0.0,0.0,6483755.0,14731296.0
1.0,,0.0,1.0,1.0,9550079.0,14731297.0
,0.0,0.0,,0.0,6399489.0,14731299.0
,0.0,0.0,1.0,,221407.0,14731328.0
1.0,,0.0,1.0,,5210287.0,14731330.0
,0.0,,0.0,,2948674.0,14731390.0
,0.0,,0.0,0.0,1299183.0,14731397.0
1.0,0.0,0.0,,1.0,898673.0,14731398.0
,0.0,,0.0,,2914186.0,14731425.0
0.0,0.0,0.0,0.0,,9550115.0,14731430.0
1.0,0.0,1.0,,,2914881.0,14731450.0
1.0,0.0,,1.0,1.0,885802.0,14731451.0
1.0,0.0,1.0,1.0,1.0,2907540.0,14731453.0
,0.0,0.0,,,886009.0,14731456.0
1.0,0.0,0.0,,,725082.0,14731457.0
1.0,,1.0,1.0,1.0,9550117.0,14731458.0
1.0,0.0,,1.0,1.0,893661.0,14731460.0
1.0,0.0,0.0,0.0,,756636.0,14731461.0
1.0,,,0.0,,3724031.0,14731500.0
1.0,0.0,0.0,0.0,1.0,1080831.0,14731509.0
,0.0,0.0,1.0,1.0,802888.0,14731511.0
0.0,0.0,0.0,0.0,0.0,23664089.0,14731512.0
1.0,0.0,,0.0,0.0,2904816.0,14731567.0
0.0,0.0,,0.0,0.0,1342572.0,14731569.0
1.0,0.0,,0.0,,2968933.0,14731586.0
1.0,0.0,0.0,,,2947607.0,14731637.0
,,,0.0,,1258102.0,14731680.0
1.0,0.0,,1.0,,2962133.0,14731682.0
,0.0,0.0,1.0,,2209040.0,14731683.0
1.0,0.0,,0.0,1.0,2815785.0,14731716.0
1.0,0.0,,,1.0,1288192.0,14731718.0
1.0,0.0,0.0,,1.0,6859997.0,14731753.0
0.0,0.0,0.0,0.0,,732049.0,14731797.0
,0.0,0.0,1.0,,753672.0,14731798.0
,0.0,0.0,,0.0,898593.0,14731871.0
0.0,0.0,0.0,,0.0,892616.0,14731887.0
1.0,0.0,0.0,,,753193.0,14731961.0
,0.0,,1.0,,3553766.0,14731963.0
,0.0,0.0,1.0,0.0,5200206.0,14731967.0
,0.0,1.0,0.0,,3994437.0,14731968.0
,0.0,1.0,0.0,,566975.0,14731969.0
1.0,,0.0,,,24215092.0,14731983.0
,0.0,0.0,1.0,,6372599.0,14731984.0
1.0,0.0,0.0,0.0,0.0,9550202.0,14731985.0
1.0,,,,1.0,9600320.0,14731994.0
1.0,0.0,0.0,1.0,1.0,2234851.0,14732032.0
,0.0,0.0,0.0,0.0,2237552.0,14732047.0
0.0,0.0,,0.0,,2954815.0,14732049.0
1.0,1.0,0.0,,,2214231.0,14732051.0
,0.0,,,,1289105.0,14732078.0
1.0,0.0,1.0,0.0,1.0,1288712.0,14732079.0
0.0,0.0,,0.0,0.0,2950251.0,14732080.0
,0.0,,0.0,1.0,1287395.0,14732081.0
1.0,1.0,1.0,0.0,1.0,2949518.0,14732082.0
0.0,0.0,1.0,0.0,,2206620.0,14732083.0
1.0,0.0,1.0,1.0,1.0,9550212.0,14732159.0
,0.0,,0.0,,1252563.0,14732166.0
1.0,,,1.0,1.0,292652.0,14732220.0
0.0,0.0,0.0,,0.0,4607987.0,14732221.0
0.0,0.0,0.0,,0.0,3586856.0,14732250.0
1.0,0.0,0.0,1.0,1.0,2838777.0,14732323.0
1.0,0.0,0.0,0.0,1.0,2909877.0,14732353.0
1.0,0.0,,1.0,,5347396.0,14732354.0
,0.0,0.0,0.0,0.0,9550253.0,14732366.0
1.0,0.0,,1.0,1.0,2882681.0,14732428.0
1.0,,,1.0,1.0,722995.0,14732429.0
1.0,1.0,,1.0,,748403.0,14732471.0
1.0,0.0,0.0,1.0,1.0,818548.0,14732472.0
1.0,,,,,7066452.0,14732501.0
1.0,,1.0,,,1480713.0,14732542.0
,0.0,1.0,0.0,,1308427.0,14732560.0
1.0,1.0,0.0,1.0,,888842.0,14732561.0
1.0,,1.0,0.0,,2937044.0,14732562.0
1.0,0.0,,,1.0,5736973.0,14732563.0
1.0,0.0,1.0,,,1252650.0,14732599.0
1.0,,0.0,1.0,1.0,2883512.0,14732606.0
,0.0,0.0,,0.0,5347628.0,14732607.0
1.0,,1.0,1.0,1.0,3932660.0,14732645.0
,0.0,0.0,0.0,,899749.0,14732661.0
1.0,0.0,0.0,,0.0,4249375.0,14732667.0
0.0,,0.0,0.0,,1179062.0,14732668.0
,0.0,0.0,,,687322.0,14732674.0
1.0,,0.0,1.0,1.0,5111967.0,14732792.0
1.0,0.0,0.0,0.0,0.0,4594935.0,14732844.0
1.0,,0.0,1.0,1.0,4306095.0,14732862.0
1.0,,0.0,0.0,1.0,9550319.0,14732863.0
,1.0,0.0,1.0,0.0,9550320.0,14732864.0
1.0,0.0,0.0,,,9550322.0,14732870.0
0.0,0.0,,,0.0,135432467.0,14732877.0
,0.0,0.0,0.0,0.0,756972.0,14732878.0
1.0,,1.0,,1.0,4267356.0,14732883.0
1.0,,,,1.0,9550329.0,14732895.0
,0.0,0.0,,,4438745.0,14732897.0
,,,1.0,,738490.0,14732899.0
0.0,,,,1.0,4002880.0,14732900.0
,,0.0,,,9550332.0,14732905.0
0.0,0.0,0.0,1.0,0.0,668390.0,14732917.0
,0.0,1.0,,1.0,6519189.0,14732920.0
1.0,0.0,,,,728891.0,14732934.0
,0.0,,1.0,0.0,723818.0,14732936.0
1.0,1.0,1.0,0.0,1.0,3656225.0,14732937.0
1.0,0.0,,1.0,,4417116.0,14732938.0
1.0,0.0,0.0,1.0,,4985864.0,14732941.0
1.0,,1.0,1.0,1.0,1250236.0,14732942.0
1.0,,,1.0,,684587.0,14732943.0
,,0.0,1.0,0.0,5393549.0,14732945.0
,0.0,,1.0,,3303878.0,14733073.0
0.0,0.0,0.0,0.0,0.0,135464837.0,14733105.0
0.0,0.0,0.0,0.0,0.0,3803726.0,14733262.0
1.0,,0.0,,1.0,6620818.0,14733416.0
1.0,0.0,,0.0,1.0,9550488.0,14733418.0
,0.0,,,0.0,135437893.0,14733419.0
1.0,,1.0,,1.0,4113801.0,14733573.0
,0.0,,0.0,1.0,4351781.0,14733574.0
1.0,0.0,0.0,1.0,,3449798.0,14733593.0
1.0,0.0,,,1.0,2238562.0,14733825.0
1.0,0.0,1.0,,1.0,2982704.0,14733826.0
0.0,0.0,0.0,0.0,0.0,2235606.0,14733827.0
,0.0,0.0,,,752193.0,14733844.0
1.0,0.0,,,0.0,2937147.0,14733848.0
,,0.0,,0.0,5322334.0,14733873.0
1.0,0.0,,1.0,1.0,2187599.0,14733895.0
,1.0,0.0,,,889459.0,14733896.0
,0.0,,0.0,,2913589.0,14733907.0
,0.0,0.0,0.0,0.0,1259038.0,14733922.0
,0.0,1.0,0.0,,2948005.0,14733929.0
1.0,0.0,0.0,0.0,0.0,1210778.0,14733934.0
1.0,0.0,0.0,,,751278.0,14733937.0
,0.0,0.0,0.0,0.0,2192244.0,14733939.0
1.0,,0.0,,1.0,2229921.0,14733941.0
0.0,,0.0,1.0,0.0,2987851.0,14734020.0
,0.0,0.0,0.0,0.0,9550549.0,14734021.0
,0.0,,0.0,,976500.0,14734050.0
1.0,0.0,1.0,1.0,,3563041.0,14734081.0
0.0,0.0,,1.0,,3589163.0,14734084.0
1.0,0.0,1.0,0.0,,4668488.0,14734085.0
0.0,1.0,0.0,0.0,0.0,9550554.0,14734086.0
0.0,0.0,0.0,0.0,0.0,9550556.0,14734093.0
,0.0,,1.0,0.0,4615999.0,14734096.0
1.0,,0.0,1.0,0.0,2837091.0,14734105.0
1.0,1.0,,,1.0,5041114.0,14734107.0
0.0,0.0,0.0,1.0,,5145407.0,14734111.0
,0.0,0.0,0.0,0.0,5222827.0,14734123.0
1.0,0.0,0.0,0.0,,5181562.0,14734149.0
1.0,,0.0,1.0,1.0,6007691.0,14734155.0
,0.0,,0.0,,9550563.0,14734157.0
,0.0,0.0,0.0,0.0,3579761.0,14734159.0
1.0,0.0,0.0,1.0,,56642830.0,14734160.0
,,0.0,1.0,,5883673.0,14734162.0
,0.0,0.0,1.0,1.0,44601848.0,14734163.0
1.0,0.0,0.0,0.0,0.0,3616474.0,14734164.0
0.0,0.0,0.0,0.0,1.0,4252651.0,14734225.0
1.0,0.0,,0.0,,4345315.0,14734231.0
0.0,,,,0.0,4142546.0,14734240.0
,0.0,1.0,,0.0,4201840.0,14734242.0
,0.0,1.0,,,3378026.0,14734251.0
,0.0,,0.0,0.0,9550589.0,14734267.0
0.0,0.0,,0.0,0.0,3534815.0,14734278.0
1.0,0.0,,1.0,,3727816.0,14734341.0
1.0,,1.0,,,9550599.0,14734342.0
1.0,,,,0.0,2287620.0,14734355.0
,0.0,,0.0,,2982735.0,14734376.0
0.0,0.0,1.0,1.0,0.0,938100.0,14734380.0
0.0,0.0,,0.0,0.0,2981618.0,14734381.0
,0.0,1.0,0.0,1.0,2964970.0,14734425.0
1.0,0.0,0.0,1.0,0.0,1562681.0,14734431.0
1.0,0.0,0.0,1.0,,1562682.0,14734434.0
,0.0,,1.0,0.0,757289.0,14734435.0
1.0,0.0,,1.0,0.0,2055748.0,14734436.0
1.0,,,0.0,,1242853.0,14734448.0
1.0,0.0,,0.0,0.0,2969318.0,14734450.0
0.0,0.0,0.0,,0.0,2243314.0,14734451.0
1.0,1.0,1.0,1.0,,1269642.0,14734490.0
1.0,0.0,0.0,,,2269359.0,14734509.0
1.0,0.0,0.0,1.0,,806583.0,14734511.0
0.0,0.0,0.0,0.0,0.0,1224972.0,14734512.0
1.0,,,1.0,1.0,9550611.0,14734519.0
,,0.0,0.0,0.0,2838863.0,14734526.0
1.0,0.0,,1.0,,725638.0,14734576.0
,0.0,0.0,,,878806.0,14734578.0
1.0,,,1.0,,303365.0,14734579.0
,0.0,0.0,0.0,0.0,2839131.0,14734624.0
0.0,,0.0,0.0,0.0,782202.0,14734680.0
1.0,0.0,,,,2198487.0,14734700.0
1.0,0.0,0.0,,1.0,1006779.0,14734703.0
0.0,0.0,,0.0,0.0,2948114.0,14734710.0
1.0,,1.0,,1.0,850027.0,14734739.0
,,0.0,0.0,0.0,2882867.0,14734765.0
1.0,,,,1.0,755479.0,14734767.0
1.0,,,1.0,1.0,725629.0,14734768.0
0.0,,,0.0,0.0,9550615.0,14734770.0
1.0,0.0,1.0,1.0,1.0,1265320.0,14734775.0
1.0,1.0,,1.0,0.0,886110.0,14734801.0
1.0,,1.0,1.0,1.0,2244013.0,14734802.0
1.0,,,1.0,1.0,2907732.0,14734803.0
1.0,0.0,0.0,1.0,,1562726.0,14734804.0
0.0,0.0,0.0,0.0,0.0,619850.0,14734810.0
1.0,,,,1.0,746424.0,14734841.0
1.0,0.0,1.0,0.0,1.0,1185934.0,14734842.0
0.0,,0.0,0.0,0.0,2908222.0,14734845.0
1.0,,1.0,0.0,1.0,2887981.0,14734880.0
1.0,,0.0,1.0,1.0,710575.0,14734882.0
1.0,0.0,0.0,0.0,1.0,1303250.0,14734938.0
,0.0,,,0.0,1288557.0,14734948.0
,0.0,0.0,1.0,,1288515.0,14734949.0
0.0,0.0,0.0,0.0,0.0,2950457.0,14734950.0
1.0,0.0,1.0,1.0,0.0,1288186.0,14734955.0
1.0,1.0,1.0,1.0,1.0,962255.0,14734961.0
1.0,,,0.0,,2950036.0,14734962.0
1.0,,0.0,1.0,1.0,1022956.0,14734978.0
1.0,,0.0,,1.0,1047097.0,14734982.0
,0.0,0.0,1.0,0.0,9587705.0,14734985.0
1.0,,1.0,1.0,,1811779.0,14734986.0
0.0,0.0,0.0,0.0,0.0,680922.0,14734991.0
0.0,0.0,0.0,0.0,0.0,882156.0,14735006.0
,0.0,,1.0,,882113.0,14735007.0
1.0,,1.0,,1.0,5348842.0,14735008.0
,0.0,0.0,1.0,,875046.0,14735016.0
1.0,0.0,1.0,0.0,1.0,1307587.0,14735049.0
1.0,,0.0,1.0,,2200018.0,14735050.0
1.0,0.0,0.0,0.0,,2962110.0,14735069.0
1.0,0.0,1.0,,,1287557.0,14735081.0
0.0,0.0,1.0,,1.0,2949746.0,14735082.0
,0.0,,1.0,,1625297.0,14735083.0
1.0,0.0,,,,976348.0,14735091.0
,1.0,,,,2884325.0,14735102.0
,0.0,0.0,0.0,0.0,2884279.0,14735103.0
0.0,0.0,,,,5347605.0,14735104.0
0.0,0.0,0.0,,0.0,5347550.0,14735106.0
1.0,,0.0,,,5347519.0,14735107.0
1.0,0.0,,1.0,,5347424.0,14735110.0
,0.0,0.0,1.0,,5347389.0,14735111.0
1.0,,0.0,,0.0,2266182.0,14735112.0
1.0,1.0,,1.0,1.0,5347203.0,14735114.0
,0.0,0.0,,,2883188.0,14735115.0
,0.0,0.0,0.0,0.0,2839323.0,14735146.0
,0.0,0.0,0.0,0.0,1520411.0,14735175.0
0.0,0.0,0.0,0.0,0.0,135448854.0,14735176.0
1.0,1.0,0.0,1.0,1.0,2192957.0,14735180.0
1.0,,0.0,1.0,1.0,1269684.0,14735181.0
,0.0,0.0,,,892237.0,14735186.0
,0.0,0.0,0.0,,1046783.0,14735188.0
1.0,0.0,0.0,0.0,,2962308.0,14735190.0
1.0,,,1.0,1.0,3400701.0,14735228.0
1.0,0.0,1.0,0.0,1.0,4289706.0,14735239.0
,0.0,0.0,0.0,0.0,1252365.0,14735267.0
,,0.0,0.0,,9550656.0,14735293.0
1.0,0.0,,1.0,1.0,2990464.0,14735326.0
1.0,1.0,1.0,1.0,1.0,3107691.0,14735328.0
1.0,0.0,,0.0,,576973.0,14735329.0
,0.0,0.0,,,4018255.0,14735330.0
1.0,,1.0,1.0,1.0,1556129.0,14735331.0
1.0,0.0,,0.0,,6617580.0,14735333.0
1.0,,,1.0,1.0,3528369.0,14735335.0
,0.0,1.0,1.0,1.0,44601847.0,14735336.0
,0.0,,,0.0,732499.0,14735338.0
,0.0,,1.0,0.0,3469946.0,14735339.0
0.0,,0.0,0.0,0.0,4450650.0,14735340.0
1.0,1.0,,,,9550680.0,14735343.0
,0.0,,1.0,0.0,3685735.0,14735346.0
0.0,,,,,9550696.0,14735394.0
1.0,,0.0,1.0,0.0,4412075.0,14735444.0
1.0,0.0,0.0,0.0,1.0,9550715.0,14735445.0
1.0,1.0,0.0,0.0,,4130402.0,14735451.0
1.0,,0.0,0.0,1.0,3424504.0,14735455.0
,0.0,0.0,0.0,,4226781.0,14735456.0
0.0,,1.0,0.0,0.0,3473123.0,14735459.0
1.0,0.0,0.0,1.0,,45022906.0,14735464.0
,0.0,0.0,1.0,,3941062.0,14735491.0
0.0,0.0,0.0,0.0,0.0,3262536.0,14735493.0
0.0,0.0,0.0,0.0,0.0,3514994.0,14735496.0
1.0,0.0,,,,7564.0,14735501.0
1.0,0.0,1.0,1.0,0.0,5207438.0,14735504.0
,0.0,1.0,1.0,0.0,741078.0,14735525.0
1.0,0.0,1.0,0.0,,9550808.0,14735677.0
0.0,0.0,1.0,0.0,0.0,9550809.0,14735678.0
,0.0,1.0,,,9550810.0,14735679.0
,0.0,0.0,,0.0,5405450.0,14735681.0
,0.0,0.0,0.0,,3118713.0,14735682.0
,0.0,,1.0,1.0,741509.0,14735686.0
,0.0,0.0,0.0,,3757657.0,14735687.0
,0.0,0.0,,0.0,4117727.0,14735689.0
0.0,0.0,0.0,1.0,,4117725.0,14735690.0
,0.0,0.0,0.0,0.0,9550814.0,14735693.0
1.0,0.0,,1.0,,9647810.0,14735716.0
1.0,0.0,0.0,1.0,,6020779.0,14735717.0
,0.0,,0.0,0.0,9550833.0,14735723.0
,0.0,0.0,,,228684.0,14735725.0
,,0.0,,,18526314.0,14735726.0
,0.0,0.0,1.0,,2723842.0,14735727.0
,0.0,1.0,,,759973.0,14735735.0
1.0,0.0,0.0,,0.0,5341242.0,14735756.0
1.0,1.0,,0.0,,2855584.0,14735758.0
0.0,0.0,0.0,0.0,0.0,796493.0,14735802.0
0.0,0.0,,,,1283092.0,14735875.0
1.0,0.0,,1.0,1.0,2188922.0,14735967.0
1.0,1.0,0.0,1.0,1.0,871656.0,14735982.0
1.0,,,1.0,1.0,9565215.0,14736007.0
1.0,0.0,0.0,1.0,,971006.0,14736071.0
1.0,0.0,0.0,,,837551.0,14736074.0
,0.0,0.0,1.0,0.0,970872.0,14736080.0
1.0,0.0,,0.0,1.0,1303062.0,14736090.0
,0.0,1.0,0.0,,1511418.0,14736170.0
0.0,0.0,,0.0,0.0,135447263.0,14736216.0
,0.0,,1.0,0.0,607981.0,14736256.0
1.0,0.0,,0.0,,5737580.0,14736430.0
1.0,0.0,,,,751924.0,14736435.0
,0.0,0.0,,,889247.0,14736468.0
1.0,0.0,0.0,,0.0,1302670.0,14736469.0
,,0.0,1.0,0.0,889087.0,14736471.0
,0.0,,,,889070.0,14736472.0
0.0,0.0,,0.0,,2937420.0,14736473.0
1.0,,1.0,1.0,1.0,1819215.0,14736515.0
0.0,,,1.0,0.0,1186741.0,14736519.0
1.0,0.0,0.0,1.0,0.0,1562719.0,14736520.0
,,,0.0,0.0,1152781.0,14736521.0
,,,,,2845859.0,14736604.0
1.0,0.0,1.0,0.0,1.0,135448864.0,14736646.0
,0.0,0.0,,,2938449.0,14736706.0
,,,0.0,0.0,2938440.0,14736707.0
,,,1.0,1.0,5737730.0,14736712.0
,0.0,0.0,,,1285279.0,14736713.0
1.0,1.0,1.0,,,5739490.0,14736725.0
1.0,,0.0,,1.0,870377.0,14736820.0
,0.0,0.0,,0.0,135399350.0,14736895.0
0.0,0.0,,,,2937901.0,14736933.0
1.0,0.0,,1.0,1.0,800457.0,14736953.0
1.0,,0.0,1.0,1.0,783456.0,14736977.0
1.0,0.0,0.0,1.0,1.0,6618997.0,14737060.0
,0.0,1.0,1.0,,9550884.0,14737061.0
1.0,0.0,,,1.0,9550886.0,14737063.0
1.0,,1.0,,1.0,3711536.0,14737064.0
,1.0,,,0.0,9550887.0,14737065.0
1.0,0.0,0.0,1.0,,6092164.0,14737068.0
,0.0,,,,9605611.0,14737069.0
1.0,0.0,0.0,1.0,0.0,743792.0,14737074.0
1.0,0.0,0.0,,0.0,3505473.0,14737075.0
1.0,0.0,,0.0,1.0,6617879.0,14737076.0
0.0,,,0.0,,4651693.0,14737167.0
0.0,0.0,,0.0,1.0,4102147.0,14737229.0
0.0,0.0,0.0,,1.0,4549322.0,14737230.0
,0.0,,1.0,,626653.0,14737245.0
1.0,0.0,,,,4017940.0,14737246.0
1.0,0.0,1.0,,1.0,3643101.0,14737247.0
1.0,0.0,0.0,1.0,,3935963.0,14737249.0
,0.0,0.0,0.0,0.0,686649.0,14737250.0
1.0,0.0,,1.0,,723813.0,14737253.0
0.0,0.0,,0.0,0.0,5291831.0,14737254.0
1.0,0.0,1.0,0.0,,576758.0,14737255.0
,,1.0,,,1255757.0,14737258.0
1.0,0.0,,,,708852.0,14737259.0
,0.0,,0.0,,3927349.0,14737260.0
,0.0,1.0,,,3345894.0,14737375.0
1.0,,1.0,1.0,,9600290.0,14737405.0
,0.0,,0.0,0.0,608412.0,14737406.0
1.0,,1.0,,,4317586.0,14737407.0
1.0,0.0,0.0,,1.0,9597568.0,14737415.0
1.0,0.0,1.0,0.0,,3841208.0,14737416.0
1.0,0.0,0.0,,1.0,54689221.0,14737418.0
,0.0,0.0,,0.0,240712.0,14737422.0
1.0,0.0,,,,4126068.0,14737424.0
1.0,0.0,0.0,0.0,1.0,3436585.0,14737445.0
1.0,0.0,,1.0,1.0,4092397.0,14737448.0
,0.0,0.0,0.0,0.0,3336092.0,14737449.0
,,1.0,0.0,0.0,9551028.0,14737450.0
1.0,0.0,1.0,1.0,,46500445.0,14737451.0
,0.0,,0.0,,3578009.0,14737452.0
1.0,,0.0,1.0,,3640000.0,14737454.0
,0.0,0.0,0.0,,4024522.0,14737455.0
,0.0,0.0,0.0,0.0,9551030.0,14737456.0
1.0,0.0,1.0,1.0,1.0,3553484.0,14737474.0
1.0,0.0,1.0,1.0,,2938921.0,14737475.0
1.0,0.0,0.0,1.0,1.0,4291281.0,14737477.0
1.0,,,,,698876.0,14737478.0
,0.0,,0.0,0.0,297813.0,14737480.0
,,,0.0,,3822964.0,14737481.0
0.0,0.0,,,,5073725.0,14737522.0
,0.0,1.0,0.0,1.0,4069677.0,14737568.0
,,1.0,,,5210485.0,14737570.0
1.0,0.0,,1.0,,1269690.0,14737571.0
1.0,,,1.0,1.0,717014.0,14737572.0
1.0,0.0,0.0,1.0,0.0,4170344.0,14737573.0
0.0,,0.0,0.0,0.0,9551070.0,14737576.0
1.0,0.0,,1.0,,5048348.0,14737577.0
1.0,1.0,,1.0,1.0,2793146.0,14737581.0
1.0,0.0,,0.0,1.0,3122734.0,14737583.0
1.0,0.0,,,1.0,9551082.0,14737599.0
,0.0,,0.0,1.0,9551106.0,14737640.0
1.0,0.0,,0.0,0.0,9551125.0,14737688.0
1.0,0.0,0.0,0.0,0.0,3360049.0,14737691.0
1.0,,1.0,,1.0,4163426.0,14737701.0
1.0,0.0,,0.0,,5243594.0,14737705.0
,0.0,,,,3703257.0,14737710.0
,,,0.0,,5140222.0,14737824.0
,0.0,0.0,,1.0,5031415.0,14737835.0
,0.0,0.0,0.0,,4076815.0,14737851.0
